-1.0349063141375401e-03,-1.6406360643771573e-02,-7.1571224740110351e-02,2.5496963321790730e-02,-1.3252032769112806e-01,5.4881441533672623e-02,-4.7367185563021101e-02,6.3109237772389776e-02,-7.9668714337654073e-02,8.4451182146048923e-02,2.1863142241281889e-02,6.1371077226131873e-03,2.9616975553806973e-02,1.0636876885454560e-02,2.6572431623523095e-02,-4.5328392581256906e-02
2.8209123204718183e-02,-6.1942642422347927e-02,-1.0507362284641845e-01,5.7529218650506940e-02,3.0884916480673468e-02,3.4417757941463036e-03,-5.1941273675596186e-02,-7.4360086061596539e-02,7.9352662167692142e-02,7.1806784087046042e-03,-4.5967195508563222e-02,-6.1867031526816552e-02,-3.5467039914348172e-02,2.3050164409173974e-02,8.0136640255439318e-02,-7.1601579094715637e-02
-7.2571278707287440e-02,7.6660290914410179e-02,-4.9380909307731424e-02,4.2873652323169378e-02,1.7124455327829493e-02,-1.2009136854278957e-03,4.1449994014704027e-02,-2.3415925603285030e-02,-5.8353007323980306e-02,-1.4655123010243106e-02,9.4462231266816452e-02,-7.8433436156060687e-02,-9.1876034550039454e-02,7.7002215268240096e-02,-2.9583815143253419e-02,1.7049207874018989e-02
-4.2459317353466947e-02,-1.6959549436151109e-02,-2.6175260381335118e-03,-1.2702512187045306e-01,7.6886889493613872e-02,4.0091242242120330e-02,-1.4327637403854215e-02,-2.7772313736940162e-02,-1.5511168274039259e-02,1.2046830023658171e-01,-4.2571160538146517e-02,-1.3386787459051148e-02,2.5158382283355162e-02,9.1938179415639337e-02,-2.9221753846137765e-03,1.4484526726389326e-02
-6.8096125774208566e-02,-2.8970120303533749e-02,-4.8984072211477481e-03,-2.4462850103064784e-02,3.6388681814475937e-02,-7.8837839524612513e-02,-7.1406112033893951e-02,6.3800583959949975e-02,4.1395071839540512e-02,1.8979084063757989e-02,9.6010500533961082e-02,-1.9198806439504928e-02,3.0266726098252181e-02,-2.6189020449579319e-02,1.5920093462075041e-02,-3.5833095281084089e-02
6.2497420049474860e-02,-7.5983828318051283e-02,-3.8856694222205848e-02,1.2387444965477204e-03,-1.7865671664508995e-03,2.0366197190549166e-02,-1.9126571172375959e-02,-2.9105606936377166e-02,-2.4998595938775540e-03,-5.4819629144969927e-02,6.3697042685013944e-02,-2.2524290972177414e-02,9.0505748087355231e-02,6.0038082673318130e-02,-5.7270586972463483e-02,7.8913213162964527e-02
-8.7930336123897470e-03,-4.6662642915347545e-02,-1.1444980635392256e-01,-5.5563363836484289e-02,-1.3662342488513142e-02,-5.5534345788419142e-04,1.1646695789425225e-01,7.4684408112894077e-02,6.2415241984450982e-02,8.5564607167393728e-03,-6.5806742502234807e-03,1.6864945498143630e-02,-3.5568740229250648e-02,-3.8441663678508244e-02,-1.8524464317400745e-02,3.8403623411598344e-02
1.0684008398442446e-01,-5.3185754347484498e-03,4.0043751358473087e-02,1.2042560717262944e-02,-1.0852888536377602e-02,-8.2829432330877584e-02,9.7042503193727883e-02,-2.9999415895130131e-02,1.2013183401592539e-02,8.6262734233322647e-02,7.2082548315114889e-02,1.7078592094983795e-02,9.5693169514974759e-03,4.8816144757458380e-02,3.6147393665081025e-02,-4.6961397272209202e-02
-8.6544330821518800e-02,-6.5572784489153282e-02,5.4382714002099986e-02,1.0838183964902491e-02,-1.0540145945074174e-02,6.6049190780668496e-02,9.2990681825518368e-02,-3.2564566483286178e-02,3.6547271389158389e-03,-1.5997830909705024e-02,1.8232840005088603e-02,-7.1358400542929440e-02,6.5861197157727078e-02,-3.3161218713696879e-02,2.4793321615062012e-02,-6.4297461433873507e-02
3.2224591350403328e-02,5.9223090902986462e-02,2.5672330956345690e-02,-3.8999594835705802e-02,-7.4727199357615182e-02,5.0149731406977176e-04,-1.7065073426533916e-02,-3.2413169826436092e-02,7.2427488266348566e-02,4.8732654311878967e-02,2.3615034200701389e-03,-1.1874186236660023e-01,-4.0326088048311184e-03,-5.0733909927292473e-02,-1.9212113602868786e-02,6.0836110611660707e-02
-3.5051648095886158e-02,-1.7106990912353490e-02,3.7440252809478131e-02,1.4490298605947524e-01,1.6504100629621557e-02,-5.1936679892207382e-03,2.0280013575689194e-02,9.0252836043859697e-02,5.6832236962851432e-02,6.4271105657647321e-02,-6.2875125046843047e-02,-2.8567446831418708e-02,1.3909346663112393e-02,6.9535136760281085e-02,-1.9118090969286072e-02,6.8206236625995745e-02
-6.1985699124078419e-02,6.3908306805386533e-02,-5.1457877021195184e-02,-5.2418393194733062e-03,-4.8113269739750546e-02,-1.1026806904680501e-01,2.2426773844101151e-02,-2.6863480001002693e-02,3.0912486590851294e-03,-3.1397654891619137e-02,-6.3161508896136476e-02,2.4831969206494044e-03,8.7117942745061655e-02,4.1350027271904205e-02,9.3800758912723301e-03,-1.2782623145496675e-02
3.7592922096165424e-02,2.5712198525279666e-02,2.5424357862467779e-02,-4.4974031785399250e-02,-1.3526180754755155e-02,2.7761775987557014e-02,1.4319257693837474e-03,8.4847564141534770e-02,2.9700836479292270e-02,-6.8633627977947934e-02,-9.6333955349888478e-03,-4.4061300407701856e-02,-7.0858342391904288e-03,8.3333177091968191e-02,3.2201277821085776e-02,-4.9850575909157598e-02
2.5881509889848164e-02,-1.0646918605389648e-01,1.6680646873176053e-02,-2.1016897513388883e-02,1.3400437789733253e-03,-1.0263976032113241e-01,7.9184938463413266e-04,3.5885645928782045e-02,-1.2590861792334596e-01,-1.9991847248219043e-02,-6.4160576893319318e-02,-1.0337316856752170e-01,-5.3091438205192777e-02,-2.3602827331991576e-02,2.3274052659821012e-03,1.2035770101038788e-02
5.8109500296209211e-02,7.5715402779641672e-02,-4.6604735185509456e-02,2.1328820478304592e-02,1.1126153788433275e-01,2.9614551809012443e-02,1.7402417319581993e-02,5.1007456904760072e-02,-3.9214367595379274e-02,1.7778061872722399e-02,-7.9021521131051840e-03,-5.7479498417587226e-02,7.2167941129690216e-02,-6.1937303894190561e-02,1.0711875912416548e-02,-1.7982500997135737e-02
1.6313152001871294e-03,8.0955923713186856e-04,4.7038588872961359e-04,-1.4065052847816190e-03,7.8393404300613654e-04,-8.3669920315338246e-04,7.9347292013457512e-04,-1.0332173384388862e-03,-1.5226152018142487e-04,-1.2948874446555884e-03,-2.1043567111608951e-04,-2.1209227798079104e-04,1.0726138804957252e-03,1.9569399154569127e-04,7.6634529898940304e-05,-2.7537089749020009e-04
